SPID,DiffEx_ID
Q99LL5,
Q68CP9,
Q06684,
Q02372,
Q5BIM1,CGI_10024732
Q460N5,
Q4V8K3,
Q6NRK9,
Q8R420,
Q6NVV7,
Q64505,CGI_10024740
Q96FV2,
P61356,
Q9QYW3,
O70537,
Q18206,
Q8IV35,
O54904,
O88281,
Q9NQM4,
Q66H59,
Q6PFS7,
A6QQP7,
Q61548,
Q5JXM2,
Q5JXM2,
Q71RP9,
Q07812,
Q7YT83,
Q8BJ64,
Q4TU93,
Q5R889,
O75051,CGI_10024776
P16056,CGI_10024777
P35458,CGI_10024778
O42449,
Q5RDY7,
Q9Y6V7,
Q9JHS4,
Q9ULJ7,
A7MB64,
Q86WQ0,
A4IIC5,
Q9NP94,
Q5M868,
Q9P2W7,
Q5PQ09,CGI_10024792
A5A6H9,
Q5ZIF1,
P54680,
Q7ZWG6,
Q9P1V8,
O94806,
Q00IB7,
P62248,
P97852,
Q93XW5,
Q10981,
Q5HYL7,
Q5R5L7,CGI_10024806
O93603,
Q92781,
Q3UPL0,
Q6TH15,CGI_10024813
Q91641,
Q9UMS0,
Q9UMS0,
Q3USW5,CGI_10024817
O08795,
Q8N0N9,
Q8N0N9,CGI_10024826
Q8N0N9,
Q8N0N9,
Q8N0N9,
Q5FWF5,
Q4R372,CGI_10024835
Q9QYE0,
Q71R50,
Q96BR1,
Q62559,
Q6INU7,
Q5VWJ9,
A2VDD2,
Q69ZJ7,CGI_10024844
P09324,
Q9JI92,CGI_10024846
Q801X6,
Q8VCD7,
P18461,
P17267,
Q7SXW3,
P15796,
O18023,
Q9HCU4,
P32018,
Q8MJ08,CGI_10024858
Q6PDE8,
Q5ZKJ5,
Q90596,CGI_10024861
Q2T9K6,
Q6ZUK4,
Q13231,
Q13231,
Q13231,
Q6RY07,
P99026,
Q9UL45,
Q8K1T0,
Q99JY4,
Q4ZJM9,
Q8IUB2,
P51905,
P51905,
P53667,CGI_10024885
Q8IVF4,
Q6ICH7,
Q8TCT0,
P16354,
O00291,
P09481,
P49579,
P13944,
P43143,
P49581,CGI_10024901
Q15822,
P09690,
Q61001,CGI_10024906
Q9VN03,
Q3SY52,
O43301,
O43301,
O35309,
Q54JW9,
Q91XQ0,
Q91XQ0,
Q39575,
A4IF63,
P11497,
Q9DBY1,
P41894,
Q9QXN3,
Q9TW28,
P24156,
P86854,
Q13018,
O43301,
F1QAJ4,
Q9P225,
Q9ESN6,
P0C6F1,
P0C6F1,
Q8N884,
Q9H777,
Q8N865,
Q5AXV1,
Q58D72,
Q6PFJ1,
Q9GLK0,
P82251,CGI_10024966
Q6J212,
Q6P4Y1,
Q6UW63,
Q9VPQ6,
Q6QQT1,CGI_10024973
Q9JLV6,
O43447,
P06144,
Q9UM22,
P45844,CGI_10024982
Q6P7N4,
Q16513,
Q5ZJD3,
Q00547,CGI_10024986
Q8BKX6,CGI_10024989
Q60HE9,
Q29451,
P54001,
Q8TBP0,CGI_10024995
Q8BI79,
Q7T0L6,
P06603,
P06603,
O54983,
Q6DK84,
Q6DBY0,CGI_10025004
Q7T141,CGI_10025006
Q5ZIE8,
Q8WXA3,
P97399,CGI_10025010
A4IHB9,CGI_10025011
Q5BKR2,CGI_10025012
Q5BKR2,
A4IHB9,
D3Z3C6,CGI_10025015
Q9SF85,CGI_10025016
Q8BRB7,
A8XMW6,
Q9V4M2,
Q7TQG1,
Q4R6C2,CGI_10025023
Q7SCY7,
Q7KRY7,CGI_10025025
Q5ZI22,
Q0V9W6,
Q7ZV80,
Q5RID7,CGI_10025029
Q66I21,
Q06430,
Q9Y6T7,CGI_10025034
P50549,
Q8BNA6,
P54213,
P50739,
Q96G74,
Q5RJ80,
Q9ESN6,
Q6PFY8,
Q925N0,
Q6GLB9,
Q17R00,
Q8AWG6,CGI_10025054
Q9W735,
Q6P926,
Q08DA5,
Q9Y0Y6,CGI_10025059
Q61074,
Q64FW2,
Q5BLE8,
Q8N3Y1,CGI_10025065
Q96AY4,
Q5TAA0,CGI_10025069
Q689D1,CGI_10025070
P26591,
Q9NUV9,
Q0Q028,
P14831,
Q8T6B9,
Q9NVH0,
Q7T321,
Q9W1W9,
Q9XWD6,
P51947,
Q9NZV1,
Q1HE58,
O75095,
Q9Y5X5,
P30710,
O95487,
P24733,
P24733,
Q9U7E0,
A6NE52,
O18756,
Q6RFZ7,
Q9VXV9,
O75382,
Q149M9,
Q6NRW5,
Q9WUM3,
P49915,
Q8YRI1,
Q9Y5Z4,
P47758,
Q6G8L7,
Q8N2E2,
P81908,
P02746,
Q3TD49,
Q19673,
A4QNS7,
Q802U2,
Q8NHV1,
D2GXS7,
Q32M78,
Q9Y6Q3,CGI_10025152
Q05927,
P07439,
Q9W0K0,
O88278,
Q6P1E8,
Q6P0B1,
E1B7X9,
Q58D31,
P28336,
O60673,
P06876,
Q6GQD3,
P54985,
Q9JLC8,
Q90W04,
Q9Z1M0,
P49454,
P59889,CGI_10025188
P15858,CGI_10025189
Q9VU68,
P20905,
P25931,
Q90835,
Q6NZC7,
Q6NXT6,
P54316,
Q06806,
Q1JPG1,
Q9HAR2,
Q8MSU3,
F7H9X2,
Q93075,
A6NMZ7,
Q80Y14,
Q561P5,
Q5FYA8,
Q5U508,
O15033,
A7E2I7,
Q6ZWJ8,CGI_10025225
O95433,CGI_10025227
Q8BU04,
Q4ZJM9,
Q24498,
Q04446,
Q9N0E7,CGI_10025237
Q9N0E7,
P57721,
Q9HAR2,CGI_10025240
P35556,
Q9UBT7,
Q7Z6J2,
B5X3I6,
O15973,
Q8C3X4,CGI_10025251
Q95LH1,CGI_10025253
Q9TU53,
Q02153,
Q9WVI4,
Q24292,
Q24292,
O94469,CGI_10025261
Q9R013,
Q80WQ6,
Q6PEH9,
Q3SZU0,
Q4R8M9,CGI_10025272
Q4R8M9,
Q9D6T1,
A4IF63,
A5A4K9,
A0MLS5,
A0MLS5,
O88986,
Q6XZF7,
Q9UA35,
Q4P9K9,
O13997,
O75594,
Q5SXM1,CGI_10025289
A2AJ76,
Q8TC21,
Q13422,
Q6TFL4,
A0JM12,
Q62627,
Q9BPU3,
Q8BGX3,
P69478,
Q9VCA2,
P36888,
O77621,
Q3T0Y3,CGI_10025309
Q6DDJ3,
A8MV24,
Q54TR1,
Q07343,
P12252,
Q5RDC7,
Q8C525,
Q92624,
O88696,
Q95KD9,
P12965,
Q9PU36,
Q9JIS1,
O15400,
P91119,
Q9WUB9,
G3V801,
Q96MB7,
Q9UGM3,
Q6UXI7,
P37137,
P15651,CGI_10025345
Q9ULZ9,
Q5RES1,
Q24155,
Q1JPB9,
O95400,
Q68EK7,
Q5R5L7,
Q7TPQ9,
Q5ZM55,CGI_10025357
Q5ZM55,
Q6TXF1,
Q6TXF1,
Q7TPQ9,CGI_10025361
Q9JJL8,
Q6GLJ1,
Q8CGK3,
Q9H2B2,CGI_10025365
Q7Z3D4,
Q7PSY2,
Q9CQS5,CGI_10025368
Q803X0,
Q8HZK2,
O75575,CGI_10025371
P20749,CGI_10025374
Q91ZN7,
Q7ZUY3,
P24140,
P37397,
P37801,
P16621,
Q9W6F9,
Q6DFV8,
Q5ZJH7,CGI_10025384
Q9Y2E4,CGI_10025385
Q6GQA6,
P96576,CGI_10025387
Q6ZNE5,
Q6PAM0,
Q32LJ3,
Q9Y6R9,
Q9UKT8,
O95907,
Q4R642,
A0JN53,
Q29J90,
Q6A070,CGI_10025397
Q99675,
Q8TEA8,
Q52995,
P27080,
Q04841,
Q58D56,
A3KMZ6,CGI_10025404
Q9E6N3,
Q24524,
Q7ZYD9,
Q7ZYD9,
Q9VUL9,
P42325,
Q3UVG3,
Q5USV7,CGI_10025420
Q9Y573,
Q9V0D5,
O01159,
Q9ESN6,
P46023,
B1WB06,
Q5RA75,
Q8IYM9,
Q7LFX5,
A4QNI8,
Q09LZ8,
Q9BWW4,
Q8R1P4,
Q9NJ15,
Q4LDE5,
G3V801,
Q9I8C7,
P55013,CGI_10025442
Q00808,CGI_10025443
Q6DKJ4,
P62752,
B6NK32,CGI_10025446
Q5F364,
P16446,
Q9U641,
Q5U7M8,
Q6DIB5,
Q9QZK8,
Q80T91,
Q57692,
Q3UIR3,
Q3UIR3,
Q460N5,
D8VNS7,
Q9U518,
Q9U518,
Q9U518,
Q9U518,
Q6IFY7,
P97363,
P97363,
Q75N73,
A5D7L5,
A1ZA47,CGI_10025486
O00462,
Q4FZV0,
Q8K2I4,
Q56AP7,
Q1LY51,CGI_10025491
Q8K1R7,
Q5SZD4,
Q91XE0,
Q5SZD4,CGI_10025506
P84961,
Q8TD10,
Q6EEF3,
Q1LXZ9,
P49887,
Q8N2R8,
Q96T23,
Q68FA2,
Q9Y251,
Q9WU56,
Q92485,
C9JQI7,
P62909,
Q8BM88,
Q14517,CGI_10025536
O94903,
P86856,
Q14690,CGI_10025541
Q9UHJ6,
Q54HT1,
O54904,
Q866Z4,
Q9ER97,
Q58588,
O75382,CGI_10025552
Q969V5,
Q9GP32,CGI_10025556
A2BGR3,
Q2NL00,
Q91V92,
Q9TWL9,
Q5VU97,CGI_10025569
Q6PDJ1,
Q6PDJ1,CGI_10025571
Q6PDJ1,CGI_10025572
Q9UGM1,
Q9BXL7,
Q9JIL5,
Q9BXJ4,CGI_10025581
Q6DIB5,
P59222,
Q96PH1,
Q96PH1,
Q90252,
Q90252,
P83425,
Q868T3,
P97432,CGI_10025593
P02640,
Q99615,
P09125,
P02711,
P17787,
Q0VCN3,
Q5DW34,
O75460,CGI_10025604
O75460,
Q6ZPJ0,CGI_10025607
Q0P5N1,
Q1JP79,
O08796,CGI_10025610
Q17Q32,
Q8N957,
Q1JPJ9,
A6QR16,
Q6V595,
Q7T339,
C3Z724,
Q9JKW0,
Q94519,CGI_10025621
Q6RUV5,
O43301,
O35586,
Q9WU22,CGI_10025634
P29074,CGI_10025636
Q4G0U5,
P40692,
Q66S13,
Q5RFA0,
P47825,CGI_10025646
Q5R4R4,
Q38871,
P20239,CGI_10025649
Q01717,
Q922M3,CGI_10025652
P11442,
P70122,
A0JPI9,
Q09254,CGI_10025658
A8FZZ3,
Q05793,
Q8K2Y7,CGI_10025661
Q5XIH7,
Q5RB19,
Q16932,
Q6ZMV7,
Q4R7D9,CGI_10025667
O13016,CGI_10025668
Q8IRC7,CGI_10025669
Q5PPV3,
Q6TLE6,
Q640I9,
O14874,
Q6DCX5,
A6NIH7,
Q9J569,
Q3A449,
Q8SX83,
Q8SX83,CGI_10025682
Q0WU02,
Q5RFT1,CGI_10025684
Q91V01,
Q4R8T0,CGI_10025686
Q6ZUK4,
Q9CWL2,CGI_10025689
O35125,
P86854,
Q5UQG7,
O95619,
Q9CZR2,
Q9NZF1,
Q6DIB5,
Q9D906,
Q640Q5,
Q9UBQ7,
Q6NSJ0,
P42898,CGI_10025706
Q9D995,
Q5RF96,
Q8IZH2,
Q8NCX0,
Q12962,CGI_10025714
O45405,
Q96BZ8,
Q2XWK0,CGI_10025718
P13395,
Q9Y2C9,
B2LT62,
B2LT65,
Q6AY72,
Q91XC8,
P52430,CGI_10025727
P14625,
Q6P3V7,
Q1L8Y7,
O43395,
Q29RZ5,
A6QNP3,
Q9H8M5,
Q7SIC1,
P28828,
A9XE49,
P56559,
P82929,CGI_10025756
Q02844,CGI_10025757
Q9GL30,
Q0VA03,
C3YWU0,
C3YWU0,
C3YWU0,CGI_10025762
Q5FVR8,
Q6PCF9,
Q58EA2,CGI_10025768
O46470,
Q00960,
Q5YCC5,
C3YWU0,
Q96RW7,
O75095,
Q8BG30,
Q7LFX5,
Q66II0,
Q9DB52,
Q8K2J9,
Q149M9,
Q5RGB8,
A1A4M4,
Q17R31,
Q0MQI8,
Q8MQJ9,
O15042,CGI_10025795
Q7SIB2,
P17139,
Q28247,CGI_10025801
Q7SIB2,
P20483,
P58365,
Q9VGG5,CGI_10025806
Q5XGS8,
P80147,CGI_10025808
A1ZA47,
Q5E9E1,CGI_10025810
Q7RTY7,
Q06453,
Q504A5,
P83299,
Q11179,CGI_10025818
Q8BLQ9,
Q6AY39,
Q5RAL7,
Q63528,
Q8AWW4,
P29084,
O95140,
O54774,
Q9VWE0,
Q12857,CGI_10025830
Q7TNL4,
Q91YK0,
P14590,
Q8N960,
Q5R4V3,
P49747,
P22674,
O35474,
P71359,
Q6DBY9,
P22897,
O14594,
P60517,
Q5U367,
P21127,
Q5XXB5,
P30997,
Q40588,
O42603,CGI_10025861
O13997,
Q54JW9,
A0FGR8,
Q6AW46,
Q9GMT4,CGI_10025870
Q0WYX8,
P42674,
Q0PMG2,
P42674,
Q0PMG2,
Q9GMT4,
A4IHB9,CGI_10025881
Q9Y6Q9,
P16303,
P16303,
Q80T91,
Q7LFX5,
Q6DIB5,
Q99JF5,
Q95NQ0,
O15943,
Q9BXM7,
Q0P4F7,
Q95KD9,
Q14147,
Q63ZH8,
Q9H788,
O75382,CGI_10025908
A6X942,
Q5R754,
O95198,
P02566,CGI_10025912
P05995,
Q00725,
P98068,
Q8TCQ1,
Q8AWC7,
P53992,CGI_10025924
Q7T0V2,
Q8TB73,
Q6TFL4,
Q27409,
O42249,
P62716,
Q5E936,
P42285,CGI_10025938
A2AJN7,
Q3UQN2,
A0JNC4,
Q02368,
B5FZ19,
Q2NL11,
Q8IVV2,
C8YR32,CGI_10025946
Q9NWH7,
Q99MU5,
Q8CEE7,
Q96NR8,
P23913,CGI_10025955
Q10471,
Q63HM2,
Q0VFR9,
Q9VEC1,
Q17JT4,
A5PMU4,
Q8C525,
P28827,
P09661,CGI_10025974
Q80V70,
Q9W6V5,
Q96GP6,
A0PJN4,
Q9H2U1,
P04929,
P41436,CGI_10025992
O57525,
O95995,
Q8WY64,CGI_10025995
Q8NCN5,CGI_10025996
O35613,
Q07263,
Q96P44,
P40427,CGI_10026001
A2SWM2,CGI_10026002
Q9HD20,
Q25532,
P10155,
O42115,
A9CB34,
Q8TDI0,CGI_10026011
Q9DCF9,
Q8WPA2,
Q5EBF8,
Q5XIS2,
Q9ESN6,
Q29RH4,
Q9FWW9,
Q5M8X5,
Q7YR26,
Q8IRG6,
O93603,
P59222,
P10079,
E1C1L6,
Q7XA72,
Q55E58,
Q86YT6,
Q804S5,
Q8TDN4,
Q8K2P6,
A7YY53,
O96790,
Q9CQV5,
Q9CQC9,
Q5ZL16,
Q8BH95,
P05307,CGI_10026048
Q5RD58,CGI_10026049
P31396,CGI_10026051
P10155,
P10155,
P10155,
P96849,
P46781,
A2VEI2,
P12004,
Q761X5,
Q08BC4,
A8DZE7,
A8DZE7,
F7H9X2,
Q9DG02,
Q96RW7,
Q4TU93,
Q96RW7,
P63329,CGI_10026072
Q2Q421,
P34980,
O54904,
Q9JJS6,
Q05901,
P44718,
Q90YJ2,
A6H603,
Q9Y3C5,CGI_10026087
Q2YDE7,
Q28224,
Q99836,CGI_10026092
O14490,CGI_10026094
Q9NRA2,
Q9Y345,
A8QMS7,CGI_10026099
Q5XJ85,
C8BKC7,
O75095,
P59222,CGI_10026103
P15043,
Q6AZB8,
Q9DGD1,CGI_10026109
D2GXS7,
P10895,
Q15111,
Q86WG5,
Q9IAJ2,
A5D8P8,
P51661,CGI_10026121
Q60547,
Q96GX9,
P08021,
Q8TC57,
Q8K224,CGI_10026126
Q9ULI1,
Q13247,
P23416,
Q9JLL0,
P24456,
P05177,
Q6JZS3,
O00338,
Q501L1,
E1BD59,
P47813,CGI_10026140
Q0V8E7,
A4QP81,
O08912,
Q8CFD1,
Q08420,
Q24306,
Q9I926,
O75096,
P31580,CGI_10026159
P37167,
Q9Z0E8,
Q9J569,
Q9VCA2,
O18017,
Q9VCA2,
Q9VCA2,
P61024,
Q9JIM4,CGI_10026177
Q8TD19,
Q9GKX2,
O15182,CGI_10026181
Q922Y0,CGI_10026182
Q6ZMW3,
Q96M34,
Q96F63,
Q11002,CGI_10026186
Q96GP6,
Q5USV7,CGI_10026196
Q8UWD8,CGI_10026197
Q5UIP0,
Q15485,
Q15485,
Q29041,
Q9Z1P4,
Q80X72,
Q5JXM2,CGI_10026210
Q5R662,
Q02858,
Q5NVI9,
Q9JI19,
Q49LS8,CGI_10026220
Q575S8,
P58390,
Q3ZBK1,
Q19673,
Q19673,
P86952,
P51909,
P51909,
P34269,
P86854,
P51476,
P55215,
O42148,
P42674,
P51892,
Q05A80,
A2VDL9,CGI_10026244
Q5RCQ5,
Q06A98,
Q92543,
Q54CE0,
Q80YR5,
Q5R452,
Q5PPV2,
Q3UCQ1,CGI_10026255
Q5F201,
Q9CQY1,
Q8TBF5,CGI_10026258
Q503V0,
Q12830,
Q6P1B1,
O54975,
Q9NQW7,
P81942,
P56974,
B1AT66,
Q8BGC3,
Q90632,
Q7RTX9,
Q63569,
Q2KID2,
Q2KID2,
O08618,
Q12829,CGI_10026279
P47809,CGI_10026280
O43490,CGI_10026281
Q9H3J6,CGI_10026282
Q1MTD4,
Q4R7K1,
Q57664,
Q8N554,
Q9KI14,
Q9Z2E3,
Q05921,
Q63ZK1,CGI_10026290
Q9ULJ7,
Q61909,
Q6YHK3,
Q9VZW5,
Q9VZW5,
P14046,
Q5ZLR5,
Q5E9U9,CGI_10026301
O02755,CGI_10026302
P53567,CGI_10026303
P53567,CGI_10026304
P53567,
Q5PQN9,
Q9JLY0,CGI_10026308
Q8R164,
Q8UUG8,
D2GXS7,
Q8QZR1,CGI_10026312
A7E2Y6,
Q8C2L6,CGI_10026315
Q8JHV9,CGI_10026316
O75382,
Q9Y4B5,
Q9R111,
Q9D7V9,
Q80Y44,
P43679,
Q9P225,
P98174,
Q96M96,
A5PLL1,
A5PLL1,
O70165,
A4QNN3,CGI_10026335
Q8IW41,
Q5SSG5,
Q96C12,
Q28D99,CGI_10026339
P61406,
Q8QFX6,
Q2YGT9,
Q9WUJ3,
Q4V7V8,
Q55CD9,CGI_10026349
Q5ZKM1,CGI_10026351
O35379,
Q5M7S0,
Q8IWG1,
Q7T0M6,
Q60HG0,
Q9VR50,
Q8BZ39,
Q5R723,CGI_10026365
Q96SB8,
Q96SB8,
Q8C525,
Q9JK41,
P83425,
Q5VWW1,
P83425,
P83425,
P83425,
Q6PGY5,
Q63787,
Q8R059,
Q0VCR1,
Q5ZML7,
P21783,
P08953,CGI_10026389
Q6DFV3,
Q08DE2,
Q5ZK47,CGI_10026400
Q91560,CGI_10026403
Q0P4F7,
Q6DEW6,
Q8VCW8,
Q0P4F7,
Q9J5H4,
Q02543,
Q9DC53,CGI_10026413
Q5THJ4,
P06144,
P46935,CGI_10026424
Q86YP4,CGI_10026425
B1H1Z8,
Q4R7M4,
O00273,
Q9Y2J0,
O05389,
O68965,
P47239,
Q96AX9,CGI_10026441
Q5UAW9,
O15050,
P33981,
Q9CXP4,
Q6QDP7,
Q63164,
O34355,
Q8N8K9,
Q9NUV9,
Q9XWB9,
Q9H4Q3,
A8E4N3,
P36633,
Q3B8D7,
P69478,
Q3MIS6,CGI_10026462
C8YR32,
Q7TN88,
Q2EG98,
Q07E49,
P47959,
Q9CZC8,
Q24547,
Q9I927,
P0C6T1,
O62703,
Q86VM9,
Q8N556,
Q8CJF7,
Q8WYP5,
Q96CS7,CGI_10026485
Q2TBV5,
Q9JLI3,
Q9JLI3,
P07439,
P53470,
P35432,
Q689D1,
P30681,
Q8TF01,CGI_10026495
Q9NZJ6,
Q4V7A9,
Q61733,
Q9WTW1,
O54904,
Q9D5U8,
P74148,CGI_10026502
Q9NUV9,
D3YXS5,
Q9BXT6,
Q9BXT6,
Q4KLI9,
Q14667,
A2VCZ5,CGI_10026509
O44437,CGI_10026510
Q5F2F2,
P14332,
P52209,
Q9H7F0,CGI_10026516
Q8K0U4,
Q7SIC1,
O43301,
Q6G8L7,
Q9ESN6,
Q6G8L7,
P59742,
Q9VHS7,
P10079,CGI_10026527
Q09470,
Q54R73,
Q8VDH1,
Q9WU62,
Q5REU4,
Q6ZM28,
Q9H330,
O95394,
Q3SZ19,
Q6DC77,CGI_10026543
P54513,
P54513,CGI_10026547
P35465,
Q921C5,CGI_10026552
O00750,
Q98SP7,
Q96AE7,
Q9VUL9,CGI_10026557
Q9VUL9,
P86854,
A6QP79,
Q01622,CGI_10026562
P17278,CGI_10026565
Q9H0M5,CGI_10026566
Q9H7F0,
A7Y2W8,
A2AWP0,
O62640,
Q19AE6,
Q969J3,
Q32L00,CGI_10026573
A4IF63,
Q92621,
Q9UJA9,
D2GXS7,
O70583,CGI_10026580
Q9ESN6,
Q5ND28,
Q6NZK5,
Q8TDM6,CGI_10026587
Q9QYC7,
Q5HZH2,CGI_10026589
Q96QU8,CGI_10026590
A6QPI6,
O54904,CGI_10026593
Q5H7C0,
Q5F359,
Q9UKP5,
Q5H8C1,
P41996,
P86955,CGI_10026599
P86955,CGI_10026600
P86955,CGI_10026601
Q13231,
Q95M17,
Q9W5U2,
Q91XA9,CGI_10026605
Q9QXV1,CGI_10026606
Q62036,
Q8K0V4,
Q02338,CGI_10026609
Q9TZM3,
P08645,
O95057,
Q6NVP6,CGI_10026617
Q9I9B9,
Q8IUF1,
Q9I9M5,
O88974,
Q8JHJ2,
P50219,
Q7YW31,CGI_10026626
Q6GQ70,
Q91677,
Q0IIF9,
Q24400,
O89110,
O60262,
Q0P466,
Q8WZ42,
P42739,
Q23551,CGI_10026641
Q15746,
P42662,CGI_10026643
P46530,
O08837,CGI_10026645
Q8N8A2,CGI_10026646
Q12955,
Q54G05,
P46939,CGI_10026649
P11532,CGI_10026650
Q28165,CGI_10026652
Q6ZR52,CGI_10026653
Q4R7L5,
Q6DWJ6,
A3KPQ7,
P32189,
Q63060,
P18756,
Q5Y5T3,
Q09324,
Q9VWP4,
P30551,
Q98ST7,
Q9QXT0,
Q4VBS4,
Q8CG85,
Q6UXC1,CGI_10026678
Q1L908,
P0CG67,
P80585,
Q9ES45,
P21548,
Q91987,
Q09553,
Q68ED7,
Q6UUV9,
Q8C854,
Q9QXM1,CGI_10026695
Q5ZIK9,
Q9ESN6,
P0C6B8,
Q8MQI6,
C9JTQ0,
Q6PFY8,
Q9BLJ6,CGI_10026703
O16025,
O16025,
O16025,
Q03350,
Q14524,
P54366,
Q02338,
Q6AYP4,CGI_10026713
Q9UHC1,CGI_10026714
P08911,
Q4ZJM9,
Q9LQV2,
Q9LQV2,
Q5E9E4,
P15364,
A6NGN9,
Q9UKG1,
Q02858,
Q6DBY9,
Q8N9I9,CGI_10026732
Q9ESN6,
P62501,CGI_10026739
Q24523,CGI_10026742
Q9NVG8,
Q29RU2,
Q9WVR6,
P38535,
Q5UR67,
Q5U4I3,
Q0PV50,
B5T267,
A3KNI7,
P56812,
Q96GP6,
Q6RY07,
Q9P1Z9,
Q9BX79,
Q9D6X5,
P07996,
P86856,
Q9ES30,
Q24307,
P41437,
Q10725,CGI_10026773
Q5BIM1,CGI_10026779
D2GXS7,
Q13263,
Q9VKJ9,
P97868,
Q7ZXX2,
Q3UHR0,CGI_10026785
Q12767,CGI_10026787
Q640Z9,CGI_10026788
Q5ZMU0,CGI_10026789
Q5NVA9,
Q99N92,
D2GXS7,
D2GXS7,
Q8BJW7,
Q90421,
Q7Z7M0,
P18503,
P98133,
A6QR56,
Q6PEI7,
Q9ESM0,CGI_10026811
P16157,
Q5ZJN0,
Q9WTK7,
B1AWJ5,
Q9I9B9,
Q00174,
P13596,
Q5ZJR9,
Q5ZI51,
O95271,
Q5VZQ5,
B5X8M4,
Q5BIM1,
B1J2R4,
O88572,
P51050,
Q9Y0I1,
Q5RDQ2,CGI_10026838
Q90481,
Q96RW7,
P30170,CGI_10026847
Q6NVA9,
Q19417,
Q8BX70,
Q8BHE5,
O62640,CGI_10026855
Q24306,CGI_10026857
P41436,CGI_10026858
O62640,
P42674,
Q9ESN6,
Q6NRS1,
Q8MI17,
Q8MI17,
Q4ZJM9,
Q8SWU7,
D8VNT0,
D8VNT0,
Q0P4P2,
D8VNT0,
D8VNT0,
A2AV25,
A2AV25,
Q0P4P2,
Q9U8W8,
A2AV25,
Q08DP1,
Q9CWD8,
O08760,
Q14DL3,
Q68FX0,CGI_10026892
P00570,
Q9R0Y5,
O75445,
Q02395,CGI_10026896
Q59H18,
Q5SRE5,
A2AX52,
Q4ZJM9,
Q4ZJM9,
Q5U4X5,
Q4ZJM9,
Q3SWX0,
Q01664,CGI_10026909
Q9BZE0,
P34641,
P82596,
Q3ZBH0,
Q9R0N7,
Q7TN88,
Q5VYJ5,
Q9R0Q8,
Q96M53,
Q9UUH0,
Q6P2X9,
O43303,CGI_10026926
Q8NFG4,CGI_10026927
Q32LQ0,
P05106,
P11678,
P11678,CGI_10026934
E1C2V1,CGI_10026935
Q9P2K1,
P18075,
Q9NQE9,
Q9V576,CGI_10026939
Q5GH67,CGI_10026940
Q8R3G1,
Q2T9Q7,
Q32PV5,
Q14146,
P56718,
Q14162,
P51171,
P51171,
Q9CR41,
Q9CT10,
Q80VC6,
Q8VDX6,CGI_10026957
Q9Y2M2,
Q9Y2M2,
Q2KHS5,
Q68FQ4,
Q9H8V3,
P21333,CGI_10026966
O16025,
B6ZLK2,
P50475,
Q6NT16,
Q0VFV7,CGI_10026973
P62972,
A5D7J3,CGI_10026976
Q9NY25,CGI_10026977
Q32L27,CGI_10026978
Q96KP1,
Q49YE0,
P74897,
Q9UGM3,CGI_10026985
O14975,CGI_10026986
Q5XIG6,
P82924,
Q642Q3,
P43245,
Q8RB67,
O88572,CGI_10026995
A8WHP3,
Q28279,
Q9EQG6,CGI_10026998
P49013,CGI_10027000
Q29RQ9,
O73817,
P97864,
Q9NS40,
Q00462,
Q5ZID2,
P19493,CGI_10027013
P55664,
P60670,
Q9Y5X5,
Q5G268,
Q6DIB5,
A1E295,CGI_10027022
Q6ZRK6,CGI_10027023
Q9DBU3,
P08799,CGI_10027026
A2RUV5,
A8MYZ0,
Q62311,
Q62685,
A2RU49,
Q5BIM1,
Q90XP0,
Q69ZM6,
Q9HCN4,
P05106,
P0AFQ9,
P56069,
Q06136,CGI_10027045
Q2HJ57,
B4QI55,
Q9Y5Y6,
Q6AYR2,
Q66IS6,
Q4R649,
Q96S44,
Q8TB36,
Q9CQT9,
Q5M9G8,
Q91766,
P00507,
Q9BYK8,
Q68LP1,
Q96AX9,
Q6GNY1,
A4IF63,
Q8NCE2,
Q5ZKW0,
Q9BXW7,
D9HP19,
O88799,
Q01528,
Q01528,
Q01528,
Q01528,
A8J4S9,
Q54SY5,
Q15291,
Q5TAQ9,
Q9R101,CGI_10027095
Q90ZK6,CGI_10027096
Q9Y6R7,
Q9Y6R7,
Q93127,
P61962,
Q6GMV2,
Q5F408,
Q5T1A1,CGI_10027105
Q5ZJ64,
Q8VDK3,
O13356,
P41436,
Q9UPP1,
Q3SZ63,
Q8BGM5,
Q9U5L1,CGI_10027126
Q3MHE8,CGI_10027127
Q15853,
Q7ZUW2,
Q9W596,
Q9I9M5,
Q5ZHW4,CGI_10027132
Q20930,CGI_10027133
Q9FWW6,CGI_10027134
Q9WU81,CGI_10027135
Q66KL9,CGI_10027136
A2VDB3,
Q8K0U4,CGI_10027140
Q09225,CGI_10027141
Q09225,
O60500,
O60500,
Q8IS44,
Q8IS44,
Q7ZXX1,CGI_10027151
Q7ZXX1,
Q5UR67,
Q00341,
Q8VDJ3,
Q6CGU8,
P86179,CGI_10027161
Q6PAL0,
Q90922,
Q6P1G6,
Q4UMH6,
Q9I8X3,
Q6DKB0,
Q5FWQ6,
Q28DV7,
Q5ZJQ8,
Q28811,
A6NED2,
A9XE49,
Q96WV6,CGI_10027183
P56407,
Q9V0D5,
Q70PU1,
Q70PU1,
Q9V4X2,
Q9H3E2,
P42519,
Q26481,
Q5T9S5,
P17078,
Q5I0P2,
Q86VV8,
Q2TUM3,
Q01484,CGI_10027204
Q4R5P6,CGI_10027205
Q15286,
Q2LAM0,
P18737,
